🧑🏻‍❤‍🧑🏼|couple-with-heart-person-person-light-skin-tone-medium-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏻‍❤‍🧑🏽|couple-with-heart-person-person-light-skin-tone-medium-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏻‍❤‍🧑🏾|couple-with-heart-person-person-light-skin-tone-medium-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏻‍❤‍🧑🏿|couple-with-heart-person-person-light-skin-tone-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏼‍❤‍🧑🏻|couple-with-heart-person-person-medium-light-skin-tone-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏼‍❤‍🧑🏼|couple-with-heart-person-person-medium-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏼‍❤‍🧑🏽|couple-with-heart-person-person-medium-light-skin-tone-medium-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏼‍❤‍🧑🏾|couple-with-heart-person-person-medium-light-skin-tone-medium-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏼‍❤‍🧑🏿|couple-with-heart-person-person-medium-light-skin-tone-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏽‍❤‍🧑🏻|couple-with-heart-person-person-medium-skin-tone-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏽‍❤‍🧑🏼|couple-with-heart-person-person-medium-skin-tone-medium-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏽‍❤‍🧑🏽|couple-with-heart-person-person-medium-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏽‍❤‍🧑🏾|couple-with-heart-person-person-medium-skin-tone-medium-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏽‍❤‍🧑🏿|couple-with-heart-person-person-medium-skin-tone-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏾‍❤‍🧑🏻|couple-with-heart-person-person-medium-dark-skin-tone-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏾‍❤‍🧑🏼|couple-with-heart-person-person-medium-dark-skin-tone-medium-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏾‍❤‍🧑🏽|couple-with-heart-person-person-medium-dark-skin-tone-medium-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏾‍❤‍🧑🏾|couple-with-heart-person-person-medium-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏾‍❤‍🧑🏿|couple-with-heart-person-person-medium-dark-skin-tone-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏿‍❤‍🧑🏻|couple-with-heart-person-person-dark-skin-tone-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏿‍❤‍🧑🏼|couple-with-heart-person-person-dark-skin-tone-medium-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏿‍❤‍🧑🏽|couple-with-heart-person-person-dark-skin-tone-medium-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏿‍❤‍🧑🏾|couple-with-heart-person-person-dark-skin-tone-medium-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏿‍❤‍🧑🏿|couple-with-heart-person-person-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑‍❤‍🧑🏻|couple-with-heart-person-person-no-skin-tone-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏻‍❤‍🧑|couple-with-heart-person-person-light-skin-tone-no-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑‍❤‍🧑🏾|couple-with-heart-person-person-no-skin-tone-medium-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏿‍❤‍🧑|couple-with-heart-person-person-dark-skin-tone-no-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏽‍❤‍🧑|couple-with-heart-person-person-medium-skin-tone-no-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑‍❤‍🧑🏽|couple-with-heart-person-person-no-skin-tone-medium-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏾‍❤‍🧑|couple-with-heart-person-person-medium-dark-skin-tone-no-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑🏼‍❤‍🧑|couple-with-heart-person-person-medium-light-skin-tone-no-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑‍❤‍🧑🏿|couple-with-heart-person-person-no-skin-tone-dark-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑‍❤‍🧑🏼|couple-with-heart-person-person-no-skin-tone-medium-light-skin-tone|🧑‍❤‍🧑|couple-with-heart-person-person|true|1
🧑‍❤‍👨|couple-with-heart-person-man|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏾‍❤‍👨🏼|couple-with-heart-person-man-medium-dark-skin-tone-medium-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏾‍❤‍👨🏿|couple-with-heart-person-man-medium-dark-skin-tone-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏼‍❤‍👨|couple-with-heart-person-man-medium-light-skin-tone-no-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏿‍❤‍👨🏻|couple-with-heart-person-man-dark-skin-tone-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏿‍❤‍👨🏽|couple-with-heart-person-man-dark-skin-tone-medium-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏽‍❤‍👨|couple-with-heart-person-man-medium-skin-tone-no-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏿‍❤‍👨🏿|couple-with-heart-person-man-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏼‍❤‍👨🏻|couple-with-heart-person-man-medium-light-skin-tone-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑‍❤‍👨🏽|couple-with-heart-person-man-no-skin-tone-medium-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏻‍❤‍👨🏾|couple-with-heart-person-man-light-skin-tone-medium-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏽‍❤‍👨🏻|couple-with-heart-person-man-medium-skin-tone-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏼‍❤‍👨🏽|couple-with-heart-person-man-medium-light-skin-tone-medium-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏾‍❤‍👨|couple-with-heart-person-man-medium-dark-skin-tone-no-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏽‍❤‍👨🏿|couple-with-heart-person-man-medium-skin-tone-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏿‍❤‍👨🏾|couple-with-heart-person-man-dark-skin-tone-medium-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏻‍❤‍👨🏻|couple-with-heart-person-man-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏽‍❤‍👨🏽|couple-with-heart-person-man-medium-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏽‍❤‍👨🏼|couple-with-heart-person-man-medium-skin-tone-medium-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏾‍❤‍👨🏽|couple-with-heart-person-man-medium-dark-skin-tone-medium-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏻‍❤‍👨|couple-with-heart-person-man-light-skin-tone-no-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏼‍❤‍👨🏼|couple-with-heart-person-man-medium-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑‍❤‍👨🏿|couple-with-heart-person-man-no-skin-tone-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏿‍❤‍👨🏼|couple-with-heart-person-man-dark-skin-tone-medium-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏿‍❤‍👨|couple-with-heart-person-man-dark-skin-tone-no-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑‍❤‍👨🏻|couple-with-heart-person-man-no-skin-tone-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑‍❤‍👨🏾|couple-with-heart-person-man-no-skin-tone-medium-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏾‍❤‍👨🏾|couple-with-heart-person-man-medium-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏻‍❤‍👨🏿|couple-with-heart-person-man-light-skin-tone-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏼‍❤‍👨🏿|couple-with-heart-person-man-medium-light-skin-tone-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏻‍❤‍👨🏼|couple-with-heart-person-man-light-skin-tone-medium-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏼‍❤‍👨🏾|couple-with-heart-person-man-medium-light-skin-tone-medium-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑‍❤‍👨🏼|couple-with-heart-person-man-no-skin-tone-medium-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏻‍❤‍👨🏽|couple-with-heart-person-man-light-skin-tone-medium-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏽‍❤‍👨🏾|couple-with-heart-person-man-medium-skin-tone-medium-dark-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
🧑🏾‍❤‍👨🏻|couple-with-heart-person-man-medium-dark-skin-tone-light-skin-tone|🧑‍❤‍👨|couple-with-heart-person-man|true|1
👨‍❤‍🧑|couple-with-heart-man-person|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏿‍❤‍🧑🏿|couple-with-heart-man-person-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏻‍❤‍🧑🏻|couple-with-heart-man-person-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏻‍❤‍🧑|couple-with-heart-man-person-light-skin-tone-no-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏽‍❤‍🧑🏼|couple-with-heart-man-person-medium-skin-tone-medium-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏿‍❤‍🧑|couple-with-heart-man-person-dark-skin-tone-no-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏿‍❤‍🧑🏾|couple-with-heart-man-person-dark-skin-tone-medium-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏾‍❤‍🧑|couple-with-heart-man-person-medium-dark-skin-tone-no-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏾‍❤‍🧑🏿|couple-with-heart-man-person-medium-dark-skin-tone-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏿‍❤‍🧑🏼|couple-with-heart-man-person-dark-skin-tone-medium-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏽‍❤‍🧑|couple-with-heart-man-person-medium-skin-tone-no-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏽‍❤‍🧑🏽|couple-with-heart-man-person-medium-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏻‍❤‍🧑🏼|couple-with-heart-man-person-light-skin-tone-medium-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏼‍❤‍🧑🏿|couple-with-heart-man-person-medium-light-skin-tone-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨‍❤‍🧑🏻|couple-with-heart-man-person-no-skin-tone-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏽‍❤‍🧑🏾|couple-with-heart-man-person-medium-skin-tone-medium-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨‍❤‍🧑🏿|couple-with-heart-man-person-no-skin-tone-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨‍❤‍🧑🏼|couple-with-heart-man-person-no-skin-tone-medium-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏼‍❤‍🧑🏻|couple-with-heart-man-person-medium-light-skin-tone-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏻‍❤‍🧑🏽|couple-with-heart-man-person-light-skin-tone-medium-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏻‍❤‍🧑🏾|couple-with-heart-man-person-light-skin-tone-medium-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏾‍❤‍🧑🏾|couple-with-heart-man-person-medium-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏿‍❤‍🧑🏻|couple-with-heart-man-person-dark-skin-tone-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏼‍❤‍🧑|couple-with-heart-man-person-medium-light-skin-tone-no-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏾‍❤‍🧑🏻|couple-with-heart-man-person-medium-dark-skin-tone-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨‍❤‍🧑🏾|couple-with-heart-man-person-no-skin-tone-medium-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏽‍❤‍🧑🏻|couple-with-heart-man-person-medium-skin-tone-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏾‍❤‍🧑🏽|couple-with-heart-man-person-medium-dark-skin-tone-medium-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏽‍❤‍🧑🏿|couple-with-heart-man-person-medium-skin-tone-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏼‍❤‍🧑🏾|couple-with-heart-man-person-medium-light-skin-tone-medium-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏿‍❤‍🧑🏽|couple-with-heart-man-person-dark-skin-tone-medium-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏼‍❤‍🧑🏽|couple-with-heart-man-person-medium-light-skin-tone-medium-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏻‍❤‍🧑🏿|couple-with-heart-man-person-light-skin-tone-dark-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏾‍❤‍🧑🏼|couple-with-heart-man-person-medium-dark-skin-tone-medium-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨🏼‍❤‍🧑🏼|couple-with-heart-man-person-medium-light-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👨‍❤‍🧑🏽|couple-with-heart-man-person-no-skin-tone-medium-skin-tone|👨‍❤‍🧑|couple-with-heart-man-person|true|1
👩‍❤‍💋‍👨🏻|kiss-woman-no-skin-tone-man-light-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩🏻‍❤‍💋‍👨|kiss-woman-light-skin-tone-man-no-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩🏼‍❤‍💋‍👨|kiss-woman-medium-light-skin-tone-man-no-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩‍❤‍💋‍👨🏼|kiss-woman-no-skin-tone-man-medium-light-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩🏽‍❤‍💋‍👨|kiss-woman-medium-skin-tone-man-no-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩‍❤‍💋‍👨🏽|kiss-woman-no-skin-tone-man-medium-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩🏾‍❤‍💋‍👨|kiss-woman-medium-dark-skin-tone-man-no-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩‍❤‍💋‍👨🏾|kiss-woman-no-skin-tone-man-medium-dark-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩🏿‍❤‍💋‍👨|kiss-woman-dark-skin-tone-man-no-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩‍❤‍💋‍👨🏿|kiss-woman-no-skin-tone-man-dark-skin-tone|👩‍❤‍💋‍👨|kiss-woman-man|true|1
👩🏻‍❤‍💋‍👩|kiss-woman-light-skin-tone-woman-no-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩‍❤‍💋‍👩🏻|kiss-woman-no-skin-tone-woman-light-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩‍❤‍💋‍👩🏼|kiss-woman-no-skin-tone-woman-medium-light-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏼‍❤‍💋‍👩|kiss-woman-medium-light-skin-tone-woman-no-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏽‍❤‍💋‍👩|kiss-woman-medium-skin-tone-woman-no-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩‍❤‍💋‍👩🏽|kiss-woman-no-skin-tone-woman-medium-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩‍❤‍💋‍👩🏾|kiss-woman-no-skin-tone-woman-medium-dark-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏾‍❤‍💋‍👩|kiss-woman-medium-dark-skin-tone-woman-no-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩‍❤‍💋‍👩🏿|kiss-woman-no-skin-tone-woman-dark-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏿‍❤‍💋‍👩|kiss-woman-dark-skin-tone-woman-no-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
💏|kiss|💏|kiss|true|1
💏🏻|kiss-light-skin-tone|💏|kiss|true|1
💏🏼|kiss-medium-light-skin-tone|💏|kiss|true|1
💏🏽|kiss-medium-skin-tone|💏|kiss|true|1
💏🏾|kiss-medium-dark-skin-tone|💏|kiss|true|1
💏🏿|kiss-dark-skin-tone|💏|kiss|true|1
👨‍❤‍💋‍👨🏻|kiss-man-no-skin-tone-man-light-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨🏻‍❤‍💋‍👨|kiss-man-light-skin-tone-man-no-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨🏼‍❤‍💋‍👨|kiss-man-medium-light-skin-tone-man-no-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨‍❤‍💋‍👨🏼|kiss-man-no-skin-tone-man-medium-light-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨‍❤‍💋‍👨🏽|kiss-man-no-skin-tone-man-medium-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨🏽‍❤‍💋‍👨|kiss-man-medium-skin-tone-man-no-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨🏾‍❤‍💋‍👨|kiss-man-medium-dark-skin-tone-man-no-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨‍❤‍💋‍👨🏾|kiss-man-no-skin-tone-man-medium-dark-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨🏿‍❤‍💋‍👨|kiss-man-dark-skin-tone-man-no-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨‍❤‍💋‍👨🏿|kiss-man-no-skin-tone-man-dark-skin-tone|👨‍❤‍💋‍👨|kiss-man-man|true|1
👨🏽‍❤‍💋‍👩🏽|kiss-man-medium-skin-tone-woman-medium-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏿‍❤‍💋‍👩🏾|kiss-man-dark-skin-tone-woman-medium-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏻‍❤‍💋‍👩🏿|kiss-man-light-skin-tone-woman-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏼‍❤‍💋‍👩|kiss-man-medium-light-skin-tone-woman-no-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏻‍❤‍💋‍👩🏻|kiss-man-light-skin-tone-woman-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨‍❤‍💋‍👩🏼|kiss-man-no-skin-tone-woman-medium-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏾‍❤‍💋‍👩🏻|kiss-man-medium-dark-skin-tone-woman-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏿‍❤‍💋‍👩🏽|kiss-man-dark-skin-tone-woman-medium-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨‍❤‍💋‍👩🏿|kiss-man-no-skin-tone-woman-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏽‍❤‍💋‍👩🏼|kiss-man-medium-skin-tone-woman-medium-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏽‍❤‍💋‍👩|kiss-man-medium-skin-tone-woman-no-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨‍❤‍💋‍👩🏻|kiss-man-no-skin-tone-woman-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏼‍❤‍💋‍👩🏼|kiss-man-medium-light-skin-tone-woman-medium-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏻‍❤‍💋‍👩🏾|kiss-man-light-skin-tone-woman-medium-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏼‍❤‍💋‍👩🏻|kiss-man-medium-light-skin-tone-woman-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏿‍❤‍💋‍👩|kiss-man-dark-skin-tone-woman-no-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏼‍❤‍💋‍👩🏽|kiss-man-medium-light-skin-tone-woman-medium-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨‍❤‍💋‍👩🏽|kiss-man-no-skin-tone-woman-medium-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏻‍❤‍💋‍👩🏽|kiss-man-light-skin-tone-woman-medium-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏼‍❤‍💋‍👩🏾|kiss-man-medium-light-skin-tone-woman-medium-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏼‍❤‍💋‍👩🏿|kiss-man-medium-light-skin-tone-woman-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏽‍❤‍💋‍👩🏻|kiss-man-medium-skin-tone-woman-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏾‍❤‍💋‍👩🏿|kiss-man-medium-dark-skin-tone-woman-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏿‍❤‍💋‍👩🏼|kiss-man-dark-skin-tone-woman-medium-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏾‍❤‍💋‍👩🏾|kiss-man-medium-dark-skin-tone-woman-medium-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏽‍❤‍💋‍👩🏿|kiss-man-medium-skin-tone-woman-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏾‍❤‍💋‍👩|kiss-man-medium-dark-skin-tone-woman-no-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏻‍❤‍💋‍👩|kiss-man-light-skin-tone-woman-no-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏿‍❤‍💋‍👩🏻|kiss-man-dark-skin-tone-woman-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏾‍❤‍💋‍👩🏼|kiss-man-medium-dark-skin-tone-woman-medium-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏾‍❤‍💋‍👩🏽|kiss-man-medium-dark-skin-tone-woman-medium-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏿‍❤‍💋‍👩🏿|kiss-man-dark-skin-tone-woman-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏻‍❤‍💋‍👩🏼|kiss-man-light-skin-tone-woman-medium-light-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨🏽‍❤‍💋‍👩🏾|kiss-man-medium-skin-tone-woman-medium-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👨‍❤‍💋‍👩🏾|kiss-man-no-skin-tone-woman-medium-dark-skin-tone|👨‍❤‍💋‍👩|kiss-man-woman|true|1
👩‍❤‍💋‍👩|kiss-woman-woman|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏻‍❤‍💋‍👩🏼|kiss-woman-woman-light-skin-tone-medium-light-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏻‍❤‍💋‍👩🏽|kiss-woman-woman-light-skin-tone-medium-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏻‍❤‍💋‍👩🏾|kiss-woman-woman-light-skin-tone-medium-dark-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏻‍❤‍💋‍👩🏿|kiss-woman-woman-light-skin-tone-dark-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏼‍❤‍💋‍👩🏻|kiss-woman-woman-medium-light-skin-tone-light-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏼‍❤‍💋‍👩🏼|kiss-woman-woman-medium-light-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏼‍❤‍💋‍👩🏽|kiss-woman-woman-medium-light-skin-tone-medium-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏼‍❤‍💋‍👩🏾|kiss-woman-woman-medium-light-skin-tone-medium-dark-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏼‍❤‍💋‍👩🏿|kiss-woman-woman-medium-light-skin-tone-dark-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏽‍❤‍💋‍👩🏻|kiss-woman-woman-medium-skin-tone-light-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏽‍❤‍💋‍👩🏼|kiss-woman-woman-medium-skin-tone-medium-light-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
👩🏽‍❤‍💋‍👩🏾|kiss-woman-woman-medium-skin-tone-medium-dark-skin-tone|👩‍❤‍💋‍👩|kiss-woman-woman|true|1
